"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4810479"	"Mus musculus: Retrograde neurotrophin signalling"	6	15	4.27290095716667e-05	0.000183002730237218
"4810749"	"Mus musculus: PD-1 signaling"	6	15	4.27290095716667e-05	0.000183002730237218
"4810136"	"Mus musculus: Signaling by Interleukins"	14	108	4.7436607056128e-05	0.000202358542005308
"4810917"	"Mus musculus: Interferon gamma signaling"	11	68	5.13693697037301e-05	0.00021826906099411
"4810457"	"Mus musculus: Glycosaminoglycan metabolism"	14	110	5.68050747971736e-05	0.000228936909153168
"4810458"	"Mus musculus: MPS IX - Natowicz syndrome"	14	110	5.68050747971736e-05	0.000228936909153168
"4810459"	"Mus musculus: Mucopolysaccharidoses"	14	110	5.68050747971736e-05	0.000228936909153168
"4810460"	"Mus musculus: MPS IIIB - Sanfilippo syndrome B"	14	110	5.68050747971736e-05	0.000228936909153168
"4810461"	"Mus musculus: MPS VI - Maroteaux-Lamy syndrome"	14	110	5.68050747971736e-05	0.000228936909153168
"4810462"	"Mus musculus: MPS IV - Morquio syndrome A"	14	110	5.68050747971736e-05	0.000228936909153168
"4810463"	"Mus musculus: MPS IIIC - Sanfilippo syndrome C"	14	110	5.68050747971736e-05	0.000228936909153168
"4810464"	"Mus musculus: MPS VII - Sly syndrome"	14	110	5.68050747971736e-05	0.000228936909153168
"4810465"	"Mus musculus: MPS II - Hunter syndrome"	14	110	5.68050747971736e-05	0.000228936909153168
"4810466"	"Mus musculus: MPS I - Hurler syndrome"	14	110	5.68050747971736e-05	0.000228936909153168
"4810467"	"Mus musculus: MPS IIID - Sanfilippo syndrome D"	14	110	5.68050747971736e-05	0.000228936909153168
"4810468"	"Mus musculus: MPS IIIA - Sanfilippo syndrome A"	14	110	5.68050747971736e-05	0.000228936909153168
"4810469"	"Mus musculus: MPS IV - Morquio syndrome B"	14	110	5.68050747971736e-05	0.000228936909153168
"4810092"	"Mus musculus: Fatty acids"	6	16	5.71281438572796e-05	0.000228936909153168
"4810322"	"Mus musculus: Removal of aminoterminal propeptides from gamma-carboxylated proteins"	5	9	5.77133975632636e-05	0.000228936909153168
"4810327"	"Mus musculus: Gamma-carboxylation of protein precursors"	5	9	5.77133975632636e-05	0.000228936909153168
"4810606"	"Mus musculus: eNOS activation"	5	9	5.77133975632636e-05	0.000228936909153168
"4810737"	"Mus musculus: PERK regulated gene expression"	5	9	5.77133975632636e-05	0.000228936909153168
"4810582"	"Mus musculus: Interleukin-3, 5 and GM-CSF signaling"	9	45	5.83868089845326e-05	0.000230756689920487
"4810159"	"Mus musculus: TRIF-mediated TLR3/TLR4 signaling "	12	83	6.33519650310492e-05	0.00024764859057592
"4810160"	"Mus musculus: MyD88-independent cascade "	12	83	6.33519650310492e-05	0.00024764859057592
"4810161"	"Mus musculus: Toll Like Receptor 3 (TLR3) Cascade"	12	83	6.33519650310492e-05	0.00024764859057592
"4809992"	"Mus musculus: CaM pathway"	7	25	6.42143001504855e-05	0.000248310693027956
"4810199"	"Mus musculus: Calmodulin induced events"	7	25	6.42143001504855e-05	0.000248310693027956
"4810760"	"Mus musculus: Prefoldin mediated transfer of substrate  to CCT/TriC"	7	25	6.42143001504855e-05	0.000248310693027956
"4809844"	"Mus musculus: DNA Damage/Telomere Stress Induced Senescence"	8	35	6.65426289115689e-05	0.000256391849748876
"4810610"	"Mus musculus: TCR signaling"	10	58	6.96238152129046e-05	0.000267305719120973
"4809917"	"Mus musculus: FasL/ CD95L signaling"	4	4	7.13392123150809e-05	0.000270988173988381
"4810200"	"Mus musculus: Activation of CaMK IV"	4	4	7.13392123150809e-05	0.000270988173988381
"4810403"	"Mus musculus: Cyclin B2 mediated events"	4	4	7.13392123150809e-05	0.000270988173988381
"4810788"	"Mus musculus: CRMPs in Sema3A signaling"	6	17	7.51556279475935e-05	0.000284479929731208
"4810018"	"Mus musculus: Muscle contraction"	9	47	7.84526694757026e-05	0.000295917963811861
"4810265"	"Mus musculus: Common Pathway"	5	10	8.42377078422719e-05	0.000312260468725663
"4810612"	"Mus musculus: Translocation of ZAP-70 to Immunological synapse"	5	10	8.42377078422719e-05	0.000312260468725663
"4810886"	"Mus musculus: Activation of Ca-permeable Kainate Receptor"	5	10	8.42377078422719e-05	0.000312260468725663
"4810887"	"Mus musculus: Ionotropic activity of Kainate Receptors"	5	10	8.42377078422719e-05	0.000312260468725663
"4811099"	"Mus musculus: Dermatan sulfate biosynthesis"	5	10	8.42377078422719e-05	0.000312260468725663
"4810913"	"Mus musculus: Heparan sulfate/heparin (HS-GAG) metabolism"	9	48	9.04789156944187e-05	0.000334243417084193
"4809993"	"Mus musculus: Ca-dependent events"	7	27	9.69426479470597e-05	0.000356288488631511
"4810310"	"Mus musculus: Intrinsic Pathway"	6	18	9.74407587513155e-05	0.000356288488631511
"4810664"	"Mus musculus: Synthesis of PC"	6	18	9.74407587513155e-05	0.000356288488631511
"4811157"	"Mus musculus: Stimuli-sensing channels"	11	74	0.000101474689969405	0.000369780649888508
"4809824"	"Mus musculus: G1/S Transition"	13	102	0.000102027719708072	0.000370539860426273
"4810152"	"Mus musculus: Activated TLR4 signalling"	12	88	0.000104851909814577	0.000379514488386097
"4810029"	"Mus musculus: Insulin receptor recycling"	7	28	0.000117773723906012	0.000420233897179447
"4810249"	"Mus musculus: GPVI-mediated activation cascade"	7	28	0.000117773723906012	0.000420233897179447
"4810660"	"Mus musculus: Laminin interactions"	7	28	0.000117773723906012	0.000420233897179447
"4810756"	"Mus musculus: Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	7	28	0.000117773723906012	0.000420233897179447
"4810323"	"Mus musculus: Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	5	11	0.000119229152223006	0.000420233897179447
"4810633"	"Mus musculus: Amine-derived hormones"	5	11	0.000119229152223006	0.000420233897179447
"4810909"	"Mus musculus: Highly calcium permeable postsynaptic nicotinic acetylcholine receptors"	5	11	0.000119229152223006	0.000420233897179447
"4811176"	"Mus musculus: Regulation by c-FLIP"	5	11	0.000119229152223006	0.000420233897179447
"4810684"	"Mus musculus: GABA synthesis, release, reuptake and degradation"	6	19	0.000124673873754979	0.000430959260468891
"4810235"	"Mus musculus: SMAC binds to IAPs "	4	5	0.000125078408619808	0.000430959260468891
"4810236"	"Mus musculus: SMAC-mediated apoptotic response"	4	5	0.000125078408619808	0.000430959260468891
"4810238"	"Mus musculus: SMAC-mediated dissociation of IAP:caspase complexes "	4	5	0.000125078408619808	0.000430959260468891
"4810267"	"Mus musculus: Extrinsic Pathway"	4	5	0.000125078408619808	0.000430959260468891
"4810501"	"Mus musculus: FGFR2b ligand binding and activation"	4	5	0.000125078408619808	0.000430959260468891
"4810508"	"Mus musculus: FGFR1b ligand binding and activation"	4	5	0.000125078408619808	0.000430959260468891
"4809843"	"Mus musculus: Cell Cycle Checkpoints"	14	120	0.000131985734817862	0.000453305638751445
"4810348"	"Mus musculus: Regulation of Insulin Secretion"	11	77	0.000139261876811385	0.000476772348956176
"4810672"	"Mus musculus: ABC-family proteins mediated transport"	7	29	0.000142096382848955	0.000481872591680212
"4810685"	"Mus musculus: Integrin alphaIIb beta3 signaling"	7	29	0.000142096382848955	0.000481872591680212
"4810936"	"Mus musculus: Transferrin endocytosis and recycling"	7	29	0.000142096382848955	0.000481872591680212
"4810757"	"Mus musculus: Chaperonin-mediated protein folding"	8	40	0.000149863621146836	0.000506614442556128
"4811023"	"Mus musculus: Alpha-defensins"	6	20	0.000157606895499492	0.000531120415868194
"4809918"	"Mus musculus: Death Receptor  Signalling"	5	12	0.000164364787404188	0.000550442823861378
"4810426"	"Mus musculus: Signaling by Activin"	5	12	0.000164364787404188	0.000550442823861378
"4810153"	"Mus musculus: Toll Like Receptor 4 (TLR4) Cascade"	12	93	0.000167805265315553	0.000560219441659068
"4809998"	"Mus musculus: DAG and IP3 signaling"	7	30	0.000170333564868644	0.000565149945166027
"4811048"	"Mus musculus: Glycosphingolipid metabolism"	7	30	0.000170333564868644	0.000565149945166027
"4810739"	"Mus musculus: Transcriptional Regulation of White Adipocyte Differentiation"	9	53	0.000176313864542708	0.000583192013487418
"4809970"	"Mus musculus: DNA Repair"	13	110	0.000201753560305531	0.000661485382069801
"4809884"	"Mus musculus: Neurotransmitter Release Cycle"	7	31	0.000202939014752112	0.000661485382069801
"4810625"	"Mus musculus: Signaling by Robo receptor"	7	31	0.000202939014752112	0.000661485382069801
"4810272"	"Mus musculus: Neurotransmitter Clearance In The Synaptic Cleft"	4	6	0.00020306062891445	0.000661485382069801
"4810903"	"Mus musculus: Highly sodium permeable acetylcholine nicotinic receptors"	4	6	0.00020306062891445	0.000661485382069801
"4810712"	"Mus musculus: Mitotic Prometaphase"	14	126	0.000209851010503955	0.000681540290911637
"4810894"	"Mus musculus: G1/S-Specific Transcription"	5	13	0.000221465803420949	0.000717095598426265
"4809999"	"Mus musculus: PLC-gamma1 signalling"	7	32	0.000240397687448762	0.00077605860062288
"4810429"	"Mus musculus: Generic Transcription Pathway"	14	128	0.000243370195637785	0.000783302276379098
"4809851"	"Mus musculus: G2/M Checkpoints"	8	44	0.000266305162110782	0.000852018003777056
"4810212"	"Mus musculus: Regulation of Water Balance by Renal Aquaporins"	8	44	0.000266305162110782	0.000852018003777056
"4809991"	"Mus musculus: Purine salvage"	5	14	0.000292490071927179	0.000930256885567212
"4811100"	"Mus musculus: Metabolism of Angiotensinogen to Angiotensins"	5	14	0.000292490071927179	0.000930256885567212
"4809925"	"Mus musculus: Creatine metabolism"	4	7	0.000310833755471927	0.000985682262927203
"4810317"	"Mus musculus: Bile acid and bile salt metabolism"	7	34	0.000331972214674255	0.00104961803169066
"4810758"	"Mus musculus: Protein folding"	8	46	0.000347585861325936	0.00109576187954657
"4810888"	"Mus musculus: Activation of Kainate Receptors upon glutamate binding"	5	15	0.000379523748863368	0.00119294745622257
"4810355"	"Mus musculus: Glucagon-type ligand receptors"	7	35	0.000387216095938684	0.00121357814324806
"4809822"	"Mus musculus: S Phase"	13	120	0.000434815276789401	0.00135879773996688
"4811086"	"Mus musculus: A tetrasaccharide linker sequence is required for GAG synthesis"	6	25	0.000438390123231895	0.0013659982100704
"4810068"	"Mus musculus: Triglyceride Biosynthesis"	7	36	0.000449569270082845	0.00139678313681809
"4809930"	"Mus musculus: Ethanol oxidation"	4	8	0.000454193052344814	0.00140303888296171
"4810983"	"Mus musculus: Regulation of Gene Expression by Hypoxia-inducible Factor"	4	8	0.000454193052344814	0.00140303888296171
"4809892"	"Mus musculus: Mitochondrial Fatty Acid Beta-Oxidation"	5	16	0.000484772104892026	0.00148894289359694
"4810691"	"Mus musculus: p130Cas linkage to MAPK signaling for integrins"	5	16	0.000484772104892026	0.00148894289359694
"4810225"	"Mus musculus: E2F mediated regulation of DNA replication"	6	26	0.000524738390096835	0.00160253911748323
"4810526"	"Mus musculus: Synthesis of bile acids and bile salts"	6	26	0.000524738390096835	0.00160253911748323
"4810720"	"Mus musculus: Nuclear Receptor transcription pathway"	8	50	0.000570750806772918	0.00173812214527163
"4811092"	"Mus musculus: Chondroitin sulfate biosynthesis"	5	17	0.000610549740490479	0.00185407053962504
"4809854"	"Mus musculus: G2/M DNA damage checkpoint"	4	9	0.000639110136514887	0.00188984039597234
"4809981"	"Mus musculus: Dimerization of procaspase-8"	4	9	0.000639110136514887	0.00188984039597234
"4809982"	"Mus musculus: Caspase-8 activation"	4	9	0.000639110136514887	0.00188984039597234
"4810099"	"Mus musculus: mitochondrial fatty acid beta-oxidation of saturated fatty acids"	4	9	0.000639110136514887	0.00188984039597234
"4810697"	"Mus musculus: Role of DCC in regulating apoptosis"	4	9	0.000639110136514887	0.00188984039597234
"4810908"	"Mus musculus: Highly calcium permeable nicotinic acetylcholine receptors"	4	9	0.000639110136514887	0.00188984039597234
"4810990"	"Mus musculus: Uptake of Carbon Dioxide and Release of Oxygen by Erythrocytes"	4	9	0.000639110136514887	0.00188984039597234
"4810991"	"Mus musculus: O2/CO2 exchange in erythrocytes"	4	9	0.000639110136514887	0.00188984039597234
"4810993"	"Mus musculus: Uptake of Oxygen and Release of Carbon Dioxide by Erythrocytes"	4	9	0.000639110136514887	0.00188984039597234
"4810518"	"Mus musculus: Oligomerization of connexins into connexons"	3	3	0.000645182721229625	0.00188984039597234
"4810519"	"Mus musculus: Transport of connexins along the secretory pathway"	3	3	0.000645182721229625	0.00188984039597234
"4810768"	"Mus musculus: Adrenaline signalling through Alpha-2 adrenergic receptor"	3	3	0.000645182721229625	0.00188984039597234
"4810813"	"Mus musculus: Adenosine P1 receptors"	3	3	0.000645182721229625	0.00188984039597234
"4810483"	"Mus musculus: Senescence-Associated Secretory Phenotype (SASP)"	10	80	0.000717536819350524	0.00209606543696145
"4810748"	"Mus musculus: CD28 dependent Vav1 pathway"	4	10	0.000871668832095536	0.00253255133649379
"4810773"	"Mus musculus: Formyl peptide receptors bind formyl peptides and many other ligands"	4	10	0.000871668832095536	0.00253255133649379
"4809994"	"Mus musculus: PLC beta mediated events"	7	41	0.000891569349089376	0.00257644368352441
"4810609"	"Mus musculus: Downstream TCR signaling"	7	41	0.000891569349089376	0.00257644368352441
"4811007"	"Mus musculus: Fertilization"	5	19	0.000933436003243903	0.0026830045547786
"4811008"	"Mus musculus: Reproduction"	5	19	0.000933436003243903	0.0026830045547786
"4809995"	"Mus musculus: G-protein mediated events"	7	42	0.00101116255621597	0.00289866599448579
"4810156"	"Mus musculus: Toll Like Receptor 2 (TLR2) Cascade"	9	70	0.00109123649677998	0.00310820036706011
"4810157"	"Mus musculus: Toll Like Receptor TLR6:TLR2 Cascade"	9	70	0.00109123649677998	0.00310820036706011
"4810488"	"Mus musculus: Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes"	3	4	0.00110160403706968	0.00310820036706011
"4810797"	"Mus musculus: Circadian Repression of Expression by REV-ERBA"	3	4	0.00110160403706968	0.00310820036706011
"4906338"	"Gallus gallus: Axon guidance"	3	4	0.00110160403706968	0.00310820036706011
"4906339"	"Gallus gallus: Developmental Biology"	3	4	0.00110160403706968	0.00310820036706011
"4810628"	"Mus musculus: Tie2 Signaling"	5	20	0.00113562653561613	0.00317916282757121
"4810747"	"Mus musculus: CTLA4 inhibitory signaling"	5	20	0.00113562653561613	0.00317916282757121
"4810779"	"Mus musculus: G alpha (z) signalling events"	5	20	0.00113562653561613	0.00317916282757121
"4810495"	"Mus musculus: Heme biosynthesis"	4	11	0.00115800742273309	0.00323339734918979
"4810239"	"Mus musculus: G alpha (12/13) signalling events"	8	57	0.00122949759573835	0.00342411895186199
"4809872"	"Mus musculus: Glycolysis"	7	44	0.00128795136861395	0.00357764269059431
"4809977"	"Mus musculus: Formation of incision complex in GG-NER"	5	21	0.00136848835469152	0.00375286985023824
"4809980"	"Mus musculus: Dual incision reaction in GG-NER"	5	21	0.00136848835469152	0.00375286985023824
"4810017"	"Mus musculus: Smooth Muscle Contraction"	5	21	0.00136848835469152	0.00375286985023824
"4810921"	"Mus musculus: Advanced glycosylation endproduct receptor signaling"	5	21	0.00136848835469152	0.00375286985023824
"4810977"	"Mus musculus: Signaling by constitutively active EGFR"	5	21	0.00136848835469152	0.00375286985023824
"442533"	"Mus musculus: Transcriptional Regulation of Adipocyte Differentiation in 3T3-L1 Pre-adipocytes"	7	45	0.00144687411184778	0.0039476895183664
"4811069"	"Mus musculus: Activation of Chaperone Genes by XBP1(S)"	7	45	0.00144687411184778	0.0039476895183664
"4810376"	"Mus musculus: Creation of C4 and C2 activators"	4	12	0.00150426684623645	0.00408355267602066
"4811068"	"Mus musculus: Trafficking and processing of endosomal TLR"	4	12	0.00150426684623645	0.00408355267602066
"4810330"	"Mus musculus: PKB-mediated events"	6	33	0.0015554761933542	0.00421193175782309
"4810738"	"Mus musculus: Activation of Chaperones by IRE1alpha"	7	46	0.0016206768918914	0.00436648536035904
"4811051"	"Mus musculus: Chondroitin sulfate/dermatan sulfate metabolism"	7	46	0.0016206768918914	0.00436648536035904
"4810259"	"Mus musculus: Activation of BH3-only proteins"	5	22	0.00163472354868671	0.00439331953709554
"4810231"	"Mus musculus: Formation of apoptosome"	3	5	0.00171976293192243	0.00453123811719758
"4810486"	"Mus musculus: NGF-independant TRKA activation"	3	5	0.00171976293192243	0.00453123811719758
"4810636"	"Mus musculus: Vitamins"	3	5	0.00171976293192243	0.00453123811719758
"4810713"	"Mus musculus: Electric Transmission Across Gap Junctions"	3	5	0.00171976293192243	0.00453123811719758
"4810714"	"Mus musculus: Transmission across Electrical Synapses "	3	5	0.00171976293192243	0.00453123811719758
"4810767"	"Mus musculus: Muscarinic acetylcholine receptors"	3	5	0.00171976293192243	0.00453123811719758
"4811095"	"Mus musculus: Crosslinking of collagen fibrils"	3	5	0.00171976293192243	0.00453123811719758
"4811123"	"Mus musculus: Synthesis of 12-eicosatetraenoic acid derivatives"	3	5	0.00171976293192243	0.00453123811719758
"4810541"	"Mus musculus: p75 NTR receptor-mediated signalling"	10	91	0.00174733288722441	0.0045926231143429
"4810890"	"Mus musculus: Growth hormone receptor signaling"	7	47	0.00181028619431604	0.00474648209485304
"4810837"	"Mus musculus: Sphingolipid metabolism"	8	61	0.00181653339864202	0.00475127348793229
"4809968"	"Mus musculus: Purine ribonucleoside monophosphate biosynthesis"	4	13	0.00191654440280022	0.00498858409929839
"4810572"	"Mus musculus: CD28 dependent PI3K/Akt signaling"	4	13	0.00191654440280022	0.00498858409929839
"4810573"	"Mus musculus: CD28 co-stimulation"	5	23	0.00193707890104908	0.0050177345027175
"4810819"	"Mus musculus: Fanconi Anemia pathway"	5	23	0.00193707890104908	0.0050177345027175
"4810022"	"Mus musculus: FCERI mediated Ca+2 mobilization"	6	35	0.00202822270526658	0.00524120050038839
"4810336"	"Mus musculus: Asparagine N-linked glycosylation"	9	78	0.00215781489160941	0.00556271225055182
"4809996"	"Mus musculus: Opioid Signalling"	8	63	0.00218300538502262	0.00561418849018975
"4810381"	"Mus musculus: Role of phospholipids in phagocytosis"	5	24	0.00227833504134432	0.00583145278439319
"4810520"	"Mus musculus: Cholesterol biosynthesis"	5	24	0.00227833504134432	0.00583145278439319
"4809836"	"Mus musculus: Cyclin E associated events during G1/S transition "	8	64	0.00238676897611078	0.00607274474613011
"4810438"	"Mus musculus: Cyclin A:Cdk2-associated events at S phase entry"	8	64	0.00238676897611078	0.00607274474613011
"4810657"	"Mus musculus: Synthesis of Leukotrienes (LT) and Eoxins (EX)"	4	14	0.00240085257405144	0.00607274474613011
"4810698"	"Mus musculus: DCC mediated attractive signaling"	4	14	0.00240085257405144	0.00607274474613011
"4810852"	"Mus musculus: Unblocking of NMDA receptor, glutamate binding and activation"	4	14	0.00240085257405144	0.00607274474613011
"4810045"	"Mus musculus: Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex"	3	6	0.00251710519357374	0.00629276298393436
"4810374"	"Mus musculus: Activation of TRKA receptors"	3	6	0.00251710519357374	0.00629276298393436
"4810507"	"Mus musculus: Klotho-mediated ligand binding"	3	6	0.00251710519357374	0.00629276298393436
"4810546"	"Mus musculus: NADE modulates death signalling"	3	6	0.00251710519357374	0.00629276298393436
"4811118"	"Mus musculus: Synthesis of Lipoxins (LX)"	3	6	0.00251710519357374	0.00629276298393436
"4810297"	"Mus musculus: Signaling by NOTCH"	9	80	0.00252408245087126	0.00629556527769514
"4810247"	"Mus musculus: Platelet Adhesion to exposed collagen"	4	15	0.00296308257461791	0.00735638283536778
"4810258"	"Mus musculus: Activation of BAD and translocation to mitochondria "	4	15	0.00296308257461791	0.00735638283536778
"4810547"	"Mus musculus: Cell death signalling via NRAGE, NRIF and NADE"	8	68	0.00335486123661603	0.00830985214138762
"4810119"	"Mus musculus: mitochondrial fatty acid beta-oxidation of unsaturated fatty acids"	3	7	0.00350883857842772	0.00853393998147014
"4810379"	"Mus musculus: Activation of C3 and C5"	3	7	0.00350883857842772	0.00853393998147014
"4810630"	"Mus musculus: Vitamin D (calciferol) metabolism"	3	7	0.00350883857842772	0.00853393998147014
"4810702"	"Mus musculus: Neurofascin interactions"	3	7	0.00350883857842772	0.00853393998147014
"4810717"	"Mus musculus: NrCAM interactions"	3	7	0.00350883857842772	0.00853393998147014
"4810761"	"Mus musculus: Beta-oxidation of very long chain fatty acids"	3	7	0.00350883857842772	0.00853393998147014
"4810772"	"Mus musculus: Hormone ligand-binding receptors"	3	7	0.00350883857842772	0.00853393998147014
"4810978"	"Mus musculus: Regulation of Signaling by NODAL"	3	7	0.00350883857842772	0.00853393998147014
"4810581"	"Mus musculus: Interleukin receptor SHC signaling"	5	27	0.00356359970903584	0.00860869592632254
"4810626"	"Mus musculus: Basigin interactions"	5	27	0.00356359970903584	0.00860869592632254
"4811059"	"Mus musculus: Activation of Gene Expression by SREBP (SREBF)"	5	27	0.00356359970903584	0.00860869592632254
"4810335"	"Mus musculus: Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	5	28	0.00408857383793115	0.00985474635824211
"4810135"	"Mus musculus: Interleukin-2 signaling"	6	41	0.00410426523858729	0.00987043653575244
"4810067"	"Mus musculus: Fatty Acyl-CoA Biosynthesis"	4	17	0.00434407820485996	0.0103316019252754
"4810241"	"Mus musculus: Thrombin signalling through proteinase activated receptors (PARs)"	4	17	0.00434407820485996	0.0103316019252754
"4810334"	"Mus musculus: Synthesis of substrates in N-glycan biosythesis"	4	17	0.00434407820485996	0.0103316019252754
"4810515"	"Mus musculus: Gap junction assembly"	4	17	0.00434407820485996	0.0103316019252754
"4810924"	"Mus musculus: Regulation of signaling by CBL"	4	17	0.00434407820485996	0.0103316019252754
"4810064"	"Mus musculus: TNF signaling"	3	8	0.00470809038703616	0.0110506488342006
"4810435"	"Mus musculus: Classical antibody-mediated complement activation"	3	8	0.00470809038703616	0.0110506488342006
"4810555"	"Mus musculus: VEGF binds to VEGFR leading to receptor dimerization"	3	8	0.00470809038703616	0.0110506488342006
"4810989"	"Mus musculus: Cross-presentation of particulate exogenous antigens (phagosomes)"	3	8	0.00470809038703616	0.0110506488342006
"4811010"	"Mus musculus: Interaction With The Zona Pellucida"	3	8	0.00470809038703616	0.0110506488342006
"4811154"	"Mus musculus: TRIF-mediated programmed cell death"	3	8	0.00470809038703616	0.0110506488342006
"4810485"	"Mus musculus: SCF(Skp2)-mediated degradation of p27/p21"	7	58	0.00522454058482137	0.0122361244633616
"4810384"	"Mus musculus: MAPK targets/ Nuclear events mediated by MAP kinases"	5	30	0.00530013256078371	0.0123593112859924
"4810794"	"Mus musculus: Inhibition of Insulin Secretion by Adrenaline/Noradrenaline"	5	30	0.00530013256078371	0.0123593112859924
"4810931"	"Mus musculus: Meiotic Recombination"	7	59	0.00568309350795054	0.0132236483139542
"4809984"	"Mus musculus: Inactivation, recovery and regulation of the phototransduction cascade"	5	31	0.00599222090326741	0.013719813286795
"4810365"	"Mus musculus: mTOR signalling"	5	31	0.00599222090326741	0.013719813286795
"4810740"	"Mus musculus: Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	5	31	0.00599222090326741	0.013719813286795
"4809815"	"Mus musculus: Mitotic M-M/G1 phases"	18	266	0.00607231103434226	0.013719813286795
"4809890"	"Mus musculus: Citric acid cycle (TCA cycle)"	4	19	0.00610311559054926	0.013719813286795
"4810232"	"Mus musculus: Activation and oligomerization of BAK protein"	2	2	0.00611689193503687	0.013719813286795
"4810233"	"Mus musculus: Activation, translocation and oligomerization of BAX"	2	2	0.00611689193503687	0.013719813286795
"4810631"	"Mus musculus: Regulation of thyroid hormone activity"	2	2	0.00611689193503687	0.013719813286795
"4810721"	"Mus musculus: Glycoprotein hormones"	2	2	0.00611689193503687	0.013719813286795
"4810928"	"Mus musculus: GABA synthesis"	2	2	0.00611689193503687	0.013719813286795
"4810958"	"Mus musculus: GABA A (rho) receptor activation"	2	2	0.00611689193503687	0.013719813286795
"4811090"	"Mus musculus: Pre-NOTCH Transcription and Translation"	2	2	0.00611689193503687	0.013719813286795
"4809878"	"Mus musculus: Urea cycle"	3	9	0.0061260561652666	0.013719813286795
"4810071"	"Mus musculus: Import of palmitoyl-CoA into the mitochondrial matrix"	3	9	0.0061260561652666	0.013719813286795
"4810718"	"Mus musculus: Role of Abl in Robo-Slit signaling"	3	9	0.0061260561652666	0.013719813286795
"4810744"	"Mus musculus: Incretin Synthesis, Secretion, and Inactivation"	3	9	0.0061260561652666	0.013719813286795
"4810817"	"Mus musculus: Lysosphingolipid and LPA receptors"	3	9	0.0061260561652666	0.013719813286795
"4811025"	"Mus musculus: Beta defensins"	3	9	0.0061260561652666	0.013719813286795
"4811045"	"Mus musculus: Activation of Matrix Metalloproteinases"	6	45	0.00616682256594353	0.0137632910258583
"4809842"	"Mus musculus: G1/S DNA Damage Checkpoints"	7	60	0.00617107560415228	0.0137632910258583
"4809985"	"Mus musculus: The phototransduction cascade"	5	32	0.00674545180249756	0.0150131691256416
"4810057"	"Mus musculus: Double-Strand Break Repair"	4	20	0.00713705150801033	0.0158192378785796
"4810140"	"Mus musculus: SHC1 events in ERBB4 signaling"	4	20	0.00713705150801033	0.0158192378785796
"4810158"	"Mus musculus: TRAF6 Mediated Induction of proinflammatory cytokines"	7	62	0.00723978647288924	0.0160139309842715
"1368110"	"Mus musculus: Bmal1:Clock/Npas2 Activates Circadian Expression"	3	10	0.00777213997389208	0.0169130576354939
"4810091"	"Mus musculus: Methylation"	3	10	0.00777213997389208	0.0169130576354939
"4810556"	"Mus musculus: VEGF ligand-receptor interactions"	3	10	0.00777213997389208	0.0169130576354939
"4810557"	"Mus musculus: Signaling by VEGF"	3	10	0.00777213997389208	0.0169130576354939
"4810805"	"Mus musculus: Reduction of cytosolic Ca++ levels"	3	10	0.00777213997389208	0.0169130576354939
"4810821"	"Mus musculus: Calcitonin-like ligand receptors"	3	10	0.00777213997389208	0.0169130576354939
"4810855"	"Mus musculus: Type I hemidesmosome assembly"	3	10	0.00777213997389208	0.0169130576354939
"4811019"	"Mus musculus: Mitochondrial Iron-Sulfur Cluster Biogenesis"	3	10	0.00777213997389208	0.0169130576354939
"4811153"	"Mus musculus: Regulation of PLK1 Activity at G2/M Transition"	8	80	0.00813462093960033	0.0176660959799401
"4809978"	"Mus musculus: Global Genomic NER (GG-NER)"	5	34	0.00844584714516131	0.0182681804447654
"4810295"	"Mus musculus: Activated NOTCH1 Transmits Signal to the Nucleus"	5	34	0.00844584714516131	0.0182681804447654
"4811058"	"Mus musculus: Resolution of Sister Chromatid Cohesion"	10	118	0.00942667552495823	0.0203487473681327
"4810398"	"Mus musculus: NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	3	11	0.00965408664892752	0.0207562862951942
"4811039"	"Mus musculus: Synthesis of PE"	3	11	0.00965408664892752	0.0207562862951942
"4810996"	"Mus musculus: Mitochondrial Protein Import"	6	50	0.00969436188169789	0.0208012754946611
"1368092"	"Mus musculus: Rora Activates Circadian Expression"	2	3	0.00997438772428248	0.0209423179757884
"186666"	"Mus musculus: FOXO1-mediated regulation of Pdx1 expression"	2	3	0.00997438772428248	0.0209423179757884
"4707147"	"Bos taurus: Binding and Uptake of Ligands by Scavenger Receptors"	2	3	0.00997438772428248	0.0209423179757884
"4707149"	"Bos taurus: Scavenging by Class A Receptors"	2	3	0.00997438772428248	0.0209423179757884
"4810262"	"Mus musculus: FMO oxidizes nucleophiles"	2	3	0.00997438772428248	0.0209423179757884
"4810333"	"Mus musculus: Synthesis of dolichyl-phosphate mannose"	2	3	0.00997438772428248	0.0209423179757884
"4810723"	"Mus musculus: Dopamine clearance from the synaptic cleft"	2	3	0.00997438772428248	0.0209423179757884
