"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"	"p.adj"
"GO:0032869"	6.82539688046858e-05	2.97375160051216	7.65462584466505	20	116	"cellular response to insulin stimulus"	0.000257382284598676
"GO:0048009"	6.9341511056429e-05	6.40012714558169	1.91365646116626	9	29	"insulin-like growth factor receptor signaling pathway"	0.000260997323214254
"GO:0060541"	7.09340153058186e-05	2.38441725692209	13.3955952281638	29	203	"respiratory system development"	0.000266496068635033
"GO:0006006"	7.10808655559027e-05	2.47494434825625	12.0758321514975	27	183	"glucose metabolic process"	0.000266553245834635
"GO:0030097"	7.30078147209895e-05	1.75138337811149	38.3391173771586	63	581	"hemopoiesis"	0.000273273243641412
"GO:0042592"	7.65700897126625e-05	1.53577236781666	71.5971469091516	104	1085	"homeostatic process"	0.000286078287210593
"GO:0018105"	7.77909748014883e-05	2.69303567860861	9.56828230583132	23	145	"peptidyl-serine phosphorylation"	0.0002901044640387
"GO:0019941"	7.81492494641549e-05	2.02775179574392	21.8420789188287	41	331	"modification-dependent protein catabolic process"	0.000290410938792904
"GO:0051098"	7.81599810578432e-05	2.45906977696766	12.1418203053308	27	184	"regulation of binding"	0.000290410938792904
"GO:0035637"	7.84043986654853e-05	1.72249627165309	40.7806790689914	66	618	"multicellular organismal signaling"	0.000290785544501113
"GO:2001244"	7.91966441724949e-05	5.47220591113721	2.3755735379995	10	36	"positive regulation of intrinsic apoptotic signaling pathway"	0.00029318684542834
"GO:0071248"	8.22982760968784e-05	4.11459528362014	3.82731292233253	13	58	"cellular response to metal ion"	0.000304113155284998
"GO:0045165"	8.57816787742294e-05	2.24546489563567	15.5732043046634	32	236	"cell fate commitment"	0.000316139887481445
"GO:0046777"	8.586515462459e-05	2.44339614961944	12.2078084591641	27	185	"protein autophosphorylation"	0.000316139887481445
"GO:0006259"	8.70203154273664e-05	1.63851272879309	50.4809376824894	78	765	"DNA metabolic process"	0.000319811504066093
"GO:0043408"	8.80158505259332e-05	1.85986731077196	29.3647284558271	51	445	"regulation of MAPK cascade"	0.000322884234266331
"GO:0033152"	8.94947304792426e-05	56.7579214195184	0.329940769166597	4	5	"immunoglobulin V(D)J recombination"	0.000325947534569184
"GO:0071107"	8.94947304792426e-05	56.7579214195184	0.329940769166597	4	5	"response to parathyroid hormone stimulus"	0.000325947534569184
"GO:0071313"	8.94947304792426e-05	56.7579214195184	0.329940769166597	4	5	"cellular response to caffeine"	0.000325947534569184
"GO:0071415"	8.94947304792426e-05	56.7579214195184	0.329940769166597	4	5	"cellular response to purine-containing compound"	0.000325947534569184
"GO:0002376"	9.55160578108388e-05	1.45441217223079	95.7488112121465	132	1451	"immune system process"	0.000346736795226084
"GO:0043632"	9.55452502400765e-05	2.00671741455949	22.0400433803287	41	334	"modification-dependent macromolecule catabolic process"	0.000346736795226084
"GO:0060341"	9.70968971282685e-05	1.64901192807549	48.2373404521565	75	731	"regulation of cellular localization"	0.000351737418040687
"GO:0010608"	9.75342328643133e-05	1.91945251937985	25.7353799949946	46	390	"posttranscriptional regulation of gene expression"	0.000352690752768276
"GO:0019216"	9.87840452986601e-05	2.29529604719114	14.3194293818303	30	217	"regulation of lipid metabolic process"	0.000356573425543292
"GO:0042255"	9.99134149488079e-05	7.10800508259212	1.58371569199967	8	24	"ribosome assembly"	0.000360008301194548
"GO:0030099"	0.000105323584234354	2.10495023365103	18.5426712271628	36	281	"myeloid cell differentiation"	0.000378828167095146
"GO:0072594"	0.000107000363159554	2.07898724538359	19.2685409193293	37	292	"establishment of protein localization to organelle"	0.000384176835812227
"GO:0007409"	0.000109146966491281	2.01215100006826	21.4461499958288	40	325	"axonogenesis"	0.000391190455123618
"GO:0072001"	0.000110067090047339	2.31729181580434	13.7255359973304	29	208	"renal system development"	0.000393791267395514
"GO:0060485"	0.000110613531583717	2.55873392983733	10.4261283056645	24	158	"mesenchyme development"	0.000395048327084704
"GO:0010675"	0.000113466674224314	2.94653536955131	7.32468507549846	19	111	"regulation of cellular carbohydrate metabolic process"	0.000404345679654193
"GO:0042310"	0.000113616144060857	3.50429451703684	5.01509969133228	15	76	"vasoconstriction"	0.000404345679654193
"GO:0016568"	0.000116592477620867	1.83614326475889	29.6946692249937	51	450	"chromatin modification"	0.000414210117863605
"GO:0008217"	0.000118941032614282	2.60707413176945	9.83223492116459	23	149	"regulation of blood pressure"	0.000421813644560284
"GO:0022411"	0.000122268016624486	2.53966623876765	10.4921164594978	24	159	"cellular component disassembly"	0.00043285442948354
"GO:0005996"	0.000122715934028394	2.22901418763709	15.1772753816635	31	230	"monosaccharide metabolic process"	0.000433681965807153
"GO:0048754"	0.000124095781695001	2.48073217726397	11.151997997831	25	169	"branching morphogenesis of an epithelial tube"	0.000437794351798566
"GO:0030323"	0.000124597368782845	2.42877665204899	11.8118795361642	26	179	"respiratory tube development"	0.000438172923272581
"GO:0035239"	0.000124635853730867	1.99794827297912	21.5781263034955	40	327	"tube morphogenesis"	0.000438172923272581
"GO:0030490"	0.000125148222980096	17.7457197209892	0.593893384499875	5	9	"maturation of SSU-rRNA"	0.000438451819264176
"GO:0070897"	0.000125148222980096	17.7457197209892	0.593893384499875	5	9	"DNA-dependent transcriptional preinitiation complex assembly"	0.000438451819264176
"GO:2001242"	0.000127839750044606	3.14804364964109	6.20288646033203	17	94	"regulation of intrinsic apoptotic signaling pathway"	0.00044710793409383
"GO:0030199"	0.000130489237243346	5.08087968011632	2.50754984566614	10	38	"collagen fibril organization"	0.000455587423134097
"GO:0043403"	0.000133738804707256	8.28888888888889	1.25377492283307	7	19	"skeletal muscle tissue regeneration"	0.000466129224668148
"GO:0016192"	0.000134244600896656	1.60319573901465	52.7905230666555	80	800	"vesicle-mediated transport"	0.000467088173222901
"GO:0043161"	0.000136535845476225	2.46351294487631	11.2179861516643	25	170	"proteasomal ubiquitin-dependent protein catabolic process"	0.000474245432400266
"GO:0048742"	0.000138302988423779	4.16672362901973	3.49737215316593	12	53	"regulation of skeletal muscle fiber development"	0.000479296386056509
"GO:0042246"	0.000138463400416325	6.68958816055012	1.64970384583299	8	25	"tissue regeneration"	0.000479296386056509
"GO:0048598"	0.00013949137491136	1.74850195612341	35.3036623008259	58	535	"embryonic morphogenesis"	0.000481162232384629
"GO:0035966"	0.000139715255625759	3.62613636363636	4.55318261449904	14	69	"response to topologically incorrect protein"	0.000481162232384629
"GO:0045598"	0.000139715255625759	3.62613636363636	4.55318261449904	14	69	"regulation of fat cell differentiation"	0.000481162232384629
"GO:0003002"	0.000142308791489516	2.02408170734056	20.2583632268291	38	307	"regionalization"	0.000488496894884067
"GO:0007422"	0.000142327490361284	3.85691523263225	4.02527738383248	13	61	"peripheral nervous system development"	0.000488496894884067
"GO:0031331"	0.00014485969687798	2.88358448700671	7.4566613831651	19	113	"positive regulation of cellular catabolic process"	0.000496346677119984
"GO:0002573"	0.000146004288239995	2.56610808210391	9.96421122883123	23	151	"myeloid leukocyte differentiation"	0.000498581254107907
"GO:0030522"	0.000146004288239995	2.56610808210391	9.96421122883123	23	151	"intracellular receptor signaling pathway"	0.000498581254107907
"GO:0032956"	0.000149747221224619	2.39722199187329	11.9438558438308	26	181	"regulation of actin cytoskeleton organization"	0.000510501890538473
"GO:0051259"	0.000160347752428156	1.88764852926069	25.5374155334946	45	387	"protein oligomerization"	0.000545721342297507
"GO:0030178"	0.000163243824892356	2.85310300703775	7.52264953699841	19	114	"negative regulation of Wnt receptor signaling pathway"	0.000554645545984934
"GO:0010660"	0.000165184650863149	4.90545757655523	2.57353799949946	10	39	"regulation of muscle cell apoptotic process"	0.000559362739126884
"GO:0060428"	0.000165184650863149	4.90545757655523	2.57353799949946	10	39	"lung epithelium development"	0.000559362739126884
"GO:0032984"	0.000166709081800333	2.95065702442896	6.92875615249854	18	105	"macromolecular complex disassembly"	0.000563509275798191
"GO:0048520"	0.000166965711347612	3.06807133902212	6.33486276799866	17	96	"positive regulation of behavior"	0.000563509275798191
"GO:0043410"	0.000173826727367776	2.02280194668841	19.7304579961625	37	299	"positive regulation of MAPK cascade"	0.000585689056438845
"GO:0009896"	0.000178389702623093	2.52640252627424	10.0961875364979	23	153	"positive regulation of catabolic process"	0.000600065029587646
"GO:1901615"	0.000179462186530407	1.9238164391519	23.4257946108284	42	355	"organic hydroxy compound metabolic process"	0.000602671521930472
"GO:0001822"	0.000180776524421228	2.41325140169071	11.4159506131643	25	173	"kidney development"	0.0006060802350215
"GO:0001666"	0.000185977676320447	2.65236715742688	8.8424126136648	21	134	"response to hypoxia"	0.000622487263717198
"GO:0051983"	0.000188486129551136	6.31766200762389	1.71569199966631	8	26	"regulation of chromosome segregation"	0.000629842264589192
"GO:0007417"	0.000190071493131143	1.68473438062118	39.658880453825	63	601	"central nervous system development"	0.000634093531450684
"GO:0030111"	0.000195965944523721	2.35138784940288	12.1418203053308	26	184	"regulation of Wnt receptor signaling pathway"	0.000652682627731144
"GO:0044708"	0.000203568555043834	1.83755070161269	27.3190956869942	47	414	"single-organism behavior"	0.000676890515539842
"GO:0007265"	0.0002053850552816	2.18901220281927	14.9133227663302	30	226	"Ras protein signal transduction"	0.000681811044172525
"GO:0000082"	0.000206247224515433	2.79402549946904	7.65462584466505	19	116	"G1/S transition of mitotic cell cycle"	0.000682435669352534
"GO:0006109"	0.000206247224515433	2.79402549946904	7.65462584466505	19	116	"regulation of carbohydrate metabolic process"	0.000682435669352534
"GO:0036293"	0.000206775099621273	2.62898277082842	8.90840076749812	21	135	"response to decreased oxygen levels"	0.000682747463880987
"GO:0050921"	0.000207015774233544	3.28805655097933	5.27905230666555	15	80	"positive regulation of chemotaxis"	0.000682747463880987
"GO:0010942"	0.000215374035335055	1.90529344073648	23.6237590723284	42	358	"positive regulation of cell death"	0.000709158409030058
"GO:0048469"	0.000219844178524001	2.69200106298166	8.31450738299825	20	126	"cell maturation"	0.000722702047907634
"GO:2000045"	0.000224310545559571	3.4381157635468	4.751147075999	14	72	"regulation of G1/S transition of mitotic cell cycle"	0.000736189391828412
"GO:0046165"	0.000231248307917633	2.76539099324951	7.72061399849837	19	117	"alcohol biosynthetic process"	0.000757731106040787
"GO:0070167"	0.000236722001527567	3.62955048176058	4.22324184533244	13	64	"regulation of biomineral tissue development"	0.000774413656047371
"GO:0006939"	0.000238776834323422	3.23809247548877	5.34504046049887	15	81	"smooth muscle contraction"	0.000779875950814403
"GO:0034599"	0.000240066710247086	2.85191815856777	7.1267206139985	18	108	"cellular response to oxidative stress"	0.000782826229066585
"GO:0010506"	0.000240874704529499	3.88210770121598	3.69533661466589	12	56	"regulation of autophagy"	0.000782939448912094
"GO:0060688"	0.000240874704529499	3.88210770121598	3.69533661466589	12	56	"regulation of morphogenesis of a branching structure"	0.000782939448912094
"GO:0032232"	0.000243647043295954	9.46827411167513	0.989822307499791	6	15	"negative regulation of actin filament bundle assembly"	0.00078941642027889
"GO:0042273"	0.000243647043295954	9.46827411167513	0.989822307499791	6	15	"ribosomal large subunit biogenesis"	0.00078941642027889
"GO:0002009"	0.000247450521981582	1.8328125	26.7911904563277	46	406	"morphogenesis of an epithelium"	0.000800458956889303
"GO:0005979"	0.000252439216685582	5.98488597605832	1.78168015349962	8	27	"regulation of glycogen biosynthetic process"	0.000811411767917943
"GO:0010092"	0.000252439216685582	5.98488597605832	1.78168015349962	8	27	"specification of organ identity"	0.000811411767917943
"GO:0010962"	0.000252439216685582	5.98488597605832	1.78168015349962	8	27	"regulation of glucan biosynthetic process"	0.000811411767917943
"GO:0045661"	0.000252439216685582	5.98488597605832	1.78168015349962	8	27	"regulation of myoblast differentiation"	0.000811411767917943
"GO:0018401"	0.000254376517102872	28.3776932826362	0.395928922999917	4	6	"peptidyl-proline hydroxylation to 4-hydroxy-L-proline"	0.000813763739547101
"GO:0044332"	0.000254376517102872	28.3776932826362	0.395928922999917	4	6	"Wnt receptor signaling pathway involved in dorsal/ventral axis specification"	0.000813763739547101
"GO:2000727"	0.000254376517102872	28.3776932826362	0.395928922999917	4	6	"positive regulation of cardiac muscle cell differentiation"	0.000813763739547101
"GO:0030324"	0.000259337251020895	2.34932224588446	11.6799032284975	25	177	"lung development"	0.000828324815957907
"GO:0019932"	0.000260339856839424	2.51217435897436	9.70025861349796	22	147	"second-messenger-mediated signaling"	0.000829401985857712
"GO:0001936"	0.000260903241971043	3.37969128329298	4.81713522983232	14	73	"regulation of endothelial cell proliferation"	0.000829401985857712
"GO:0014074"	0.000260903241971043	3.37969128329298	4.81713522983232	14	73	"response to purine-containing compound"	0.000829401985857712
"GO:0006396"	0.000261992465099959	1.70110343349938	36.161508300659	58	548	"RNA processing"	0.000831559156469306
"GO:0045786"	0.000269376645174665	2.25632086647487	13.0656544589972	27	198	"negative regulation of cell cycle"	0.00085365838259577
"GO:0050920"	0.000270100290141306	2.82045192659003	7.19270876783182	18	109	"regulation of chemotaxis"	0.000854614199275226
"GO:0006066"	0.000274465755850573	2.06184296954508	17.2888963043297	33	262	"alcohol metabolic process"	0.000867072005612184
"GO:0007569"	0.000278247971439216	3.55959209687699	4.28922999916576	13	65	"cell aging"	0.000877651311782573
"GO:0000165"	0.000282691971857353	1.73104431563201	33.1260532243264	54	502	"MAPK cascade"	0.000890281870934898
"GO:0006325"	0.000284646238784906	1.72111149633396	33.9179110703262	55	514	"chromatin organization"	0.000894970275481852
"GO:0014904"	0.00028683244878406	Inf	0.197964461499958	3	3	"myotube cell development"	0.000894970275481852
"GO:0035283"	0.00028683244878406	Inf	0.197964461499958	3	3	"central nervous system segmentation"	0.000894970275481852
"GO:0035284"	0.00028683244878406	Inf	0.197964461499958	3	3	"brain segmentation"	0.000894970275481852
"GO:0090403"	0.00028683244878406	Inf	0.197964461499958	3	3	"oxidative stress-induced premature senescence"	0.000894970275481852
"GO:2000054"	0.00028683244878406	Inf	0.197964461499958	3	3	"negative regulation of Wnt receptor signaling pathway involved in dorsal/ventral axis specification"	0.000894970275481852
"GO:0018209"	0.000288652797607425	2.43228565319649	10.4261283056645	23	158	"peptidyl-serine modification"	0.0008992644848539
"GO:0007017"	0.000298761129748593	1.80258496054626	27.7810127638275	47	421	"microtubule-based process"	0.000929326094840094
"GO:0010498"	0.000301520924608496	2.27874682606021	12.4717610744974	26	189	"proteasomal protein catabolic process"	0.000936472196828533
"GO:0048641"	0.00031508491645274	3.14257291940388	5.47701676816551	15	83	"regulation of skeletal muscle tissue development"	0.000977101004313626
"GO:0006469"	0.000316212839426596	2.47239047042197	9.83223492116459	22	149	"negative regulation of protein kinase activity"	0.000979099388132809
"GO:0019722"	0.000318037511838314	3.00006721785306	6.07091015266539	16	92	"calcium-mediated signaling"	0.000981746892488699
"GO:0045995"	0.000318037511838314	3.00006721785306	6.07091015266539	16	92	"regulation of embryonic development"	0.000981746892488699
"GO:0060038"	0.000318949478175724	4.44497455470738	2.77150246099942	10	42	"cardiac muscle cell proliferation"	0.000983063460130657
"GO:0060487"	0.00033310110606294	5.6853875476493	1.84766830733294	8	28	"lung epithelial cell differentiation"	0.00102512118507212
"GO:0034762"	0.000338171258795557	2.03490572338105	17.4868607658297	33	265	"regulation of transmembrane transport"	0.00103914537035054
"GO:0048562"	0.000339245904353129	2.01032523971213	18.2127304579962	34	276	"embryonic organ morphogenesis"	0.00104086811562892
"GO:0006942"	0.0003403963363587	3.71298809194129	3.82731292233253	12	58	"regulation of striated muscle contraction"	0.00104281782318664
"GO:0010740"	0.000348601971606812	1.75418297190498	30.2885626094936	50	459	"positive regulation of intracellular protein kinase cascade"	0.00106634288897854
"GO:0006338"	0.000349658689497331	3.26858899297424	4.94911153749896	14	75	"chromatin remodeling"	0.00106796206068189
"GO:0007267"	0.00035126347296748	1.5763894338675	49.4911153749896	74	750	"cell-cell signaling"	0.00107036194963577
"GO:0022604"	0.000351501578522364	1.92273293176367	21.1821973804955	38	321	"regulation of cell morphogenesis"	0.00107036194963577
"GO:0008203"	0.000353422295165635	2.85073482428115	6.73079169099858	17	102	"cholesterol metabolic process"	0.001074594816382
"GO:0023052"	0.000354800585666739	1.22866640621252	356.336030699925	412	5400	"signaling"	0.00107555566762747
"GO:0044700"	0.000354800585666739	1.22866640621252	356.336030699925	412	5400	"single organism signaling"	0.00107555566762747
"GO:0051494"	0.000360526769331313	3.09688965345024	5.54300492199883	15	84	"negative regulation of cytoskeleton organization"	0.00109128057981451
"GO:0050673"	0.000362153932107354	2.02608078865778	17.552848919663	33	266	"epithelial cell proliferation"	0.00109456972017521
"GO:0014829"	0.000368113929076373	8.52106598984772	1.05581046133311	6	16	"vascular smooth muscle contraction"	0.00111092504676551
"GO:0010638"	0.000376196942162854	2.10241055184961	15.4412279969967	30	234	"positive regulation of organelle organization"	0.00113362917839253
"GO:0051090"	0.00037901562348776	1.93316325325396	20.5223158421623	37	311	"regulation of sequence-specific DNA binding transcription factor activity"	0.00113855767149968
"GO:0060562"	0.00037901562348776	1.93316325325396	20.5223158421623	37	311	"epithelial tube morphogenesis"	0.00113855767149968
"GO:0060415"	0.000380177712876601	3.42744848098577	4.4212063068324	13	67	"muscle tissue morphogenesis"	0.00113855767149968
"GO:0010721"	0.000380657681749679	2.7300701964412	7.39067322933178	18	112	"negative regulation of cell development"	0.00113855767149968
"GO:0007420"	0.000381070146659614	1.75735159817352	29.6286810711604	49	449	"brain development"	0.00113855767149968
"GO:0008202"	0.000382085922296952	2.07137391010925	16.1670976891633	31	245	"steroid metabolic process"	0.00113855767149968
"GO:0006508"	0.000382162242325066	1.49698478394104	64.6024026028197	92	979	"proteolysis"	0.00113855767149968
"GO:0001649"	0.000382330477343101	2.43384019081694	9.96421122883123	22	151	"osteoblast differentiation"	0.00113855767149968
"GO:0034765"	0.000385835730907754	2.043133640553	16.8929673813298	32	256	"regulation of ion transmembrane transport"	0.00114730889146579
"GO:0007154"	0.000389246869439009	1.22527539382534	363.39676316009	419	5507	"cell communication"	0.00115575500090028
"GO:0006367"	0.000391270045155013	4.31008558871154	2.83749061483274	10	43	"transcription initiation from RNA polymerase II promoter"	0.00116006126125754
"GO:0035265"	0.000397689411292125	2.81746043539639	6.7967798448319	17	103	"organ growth"	0.00117736996764116
"GO:0007179"	0.000400138170084452	2.63055860959444	8.05055476766497	19	122	"transforming growth factor beta receptor signaling pathway"	0.0011828902108336
"GO:0002062"	0.000402958619112018	3.21572580645161	5.01509969133228	14	76	"chondrocyte differentiation"	0.00118776012183674
"GO:0045862"	0.000402958619112018	3.21572580645161	5.01509969133228	14	76	"positive regulation of proteolysis"	0.00118776012183674
"GO:0051651"	0.00040877775193877	2.92288044012182	6.20288646033203	16	94	"maintenance of location in cell"	0.00120316126115699
"GO:0032990"	0.000416085514853519	1.67417077340843	36.0295319929924	57	546	"cell part morphogenesis"	0.00122289284118777
"GO:0030318"	0.000433580951779707	5.41441277908876	1.91365646116626	8	29	"melanocyte differentiation"	0.00127062435217642
"GO:0060479"	0.000433580951779707	5.41441277908876	1.91365646116626	8	29	"lung cell differentiation"	0.00127062435217642
"GO:0034470"	0.000436144674998904	2.17924682544008	13.4615833819972	27	204	"ncRNA processing"	0.00127629041455604
"GO:0048145"	0.000442033594853245	3.36498058983719	4.48719446066572	13	68	"regulation of fibroblast proliferation"	0.00129165660833741
"GO:0050880"	0.000456021846395417	2.52444676101662	8.77642445983148	20	133	"regulation of blood vessel size"	0.00133061129531804
"GO:0048864"	0.000459874753421261	2.10385335734668	14.9133227663302	29	226	"stem cell development"	0.00133711450377703
"GO:0007411"	0.00046023151068276	2.3964670189861	10.0961875364979	22	153	"axon guidance"	0.00133711450377703
"GO:0097485"	0.00046023151068276	2.3964670189861	10.0961875364979	22	153	"neuron projection guidance"	0.00133711450377703
"GO:0032412"	0.00046194528219992	2.88575262298527	6.26887461416535	16	95	"regulation of ion transmembrane transporter activity"	0.00134017076855994
"GO:0090101"	0.000463038193115349	3.16454081632653	5.0810878451656	14	77	"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	0.00134141965816678
"GO:1901342"	0.000471054477883748	2.24518607384787	12.1418203053308	25	184	"regulation of vasculature development"	0.00136269331102084
"GO:0030500"	0.000472680926608289	3.55796178343949	3.95928922999917	12	60	"regulation of bone mineralization"	0.00136544775518086
"GO:0000209"	0.000474477326506559	2.67295396419437	7.52264953699841	18	114	"protein polyubiquitination"	0.001368684595692
"GO:0010657"	0.000476726109962491	4.18313126777428	2.90347876866606	10	44	"muscle cell apoptotic process"	0.00136931967755184
"GO:0014855"	0.000476726109962491	4.18313126777428	2.90347876866606	10	44	"striated muscle cell proliferation"	0.00136931967755184
"GO:0048146"	0.000476726109962491	4.18313126777428	2.90347876866606	10	44	"positive regulation of fibroblast proliferation"	0.00136931967755184
"GO:0048645"	0.000487546985449792	3.81706540808247	3.43138399933261	11	52	"organ formation"	0.0013984173449516
"GO:0070925"	0.000503290068468524	1.96115695590564	18.6086593809961	34	282	"organelle assembly"	0.00143777289644938
"GO:0035150"	0.000503398016584007	2.50219017454006	8.8424126136648	20	134	"regulation of tube size"	0.00143777289644938
"GO:0060828"	0.000503398016584007	2.50219017454006	8.8424126136648	20	134	"regulation of canonical Wnt receptor signaling pathway"	0.00143777289644938
"GO:0072331"	0.00052094119637038	2.84955300127714	6.33486276799866	16	96	"signal transduction by p53 class mediator"	0.00148578298964792
"GO:0045927"	0.000528059512288376	2.2689302807981	11.5479269208309	24	175	"positive regulation of growth"	0.00150396696537829
"GO:0043583"	0.000532504915067884	2.18422803568728	12.9336781513306	26	196	"ear development"	0.00151279531611187
"GO:0005978"	0.000533400422569815	4.56988466079375	2.44156169183282	9	37	"glycogen biosynthetic process"	0.00151279531611187
"GO:0009250"	0.000533400422569815	4.56988466079375	2.44156169183282	9	37	"glucan biosynthetic process"	0.00151279531611187
"GO:0038179"	0.000557325146292442	5.16807208039737	1.97964461499958	8	30	"neurotrophin signaling pathway"	0.00157403545501004
"GO:0046189"	0.000557325146292442	5.16807208039737	1.97964461499958	8	30	"phenol-containing compound biosynthetic process"	0.00157403545501004
"GO:0070873"	0.000557325146292442	5.16807208039737	1.97964461499958	8	30	"regulation of glycogen metabolic process"	0.00157403545501004
"GO:0010881"	0.000562429187538707	18.9176172370089	0.461917076833236	4	7	"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion"	0.00158183208995261
"GO:0019471"	0.000562429187538707	18.9176172370089	0.461917076833236	4	7	"4-hydroxyproline metabolic process"	0.00158183208995261
"GO:0060509"	0.000562429187538707	18.9176172370089	0.461917076833236	4	7	"Type I pneumocyte differentiation"	0.00158183208995261
"GO:0048286"	0.000577099311164198	4.06343147946201	2.96946692249937	10	45	"lung alveolus development"	0.00162084064508669
"GO:0048659"	0.00058627661869169	2.81424719738896	6.40085092183198	16	97	"smooth muscle cell proliferation"	0.00164433539175994
"GO:0007050"	0.000587625643831097	2.61816900673313	7.65462584466505	18	116	"cell cycle arrest"	0.00164583945886303
"GO:0030316"	0.000591594566941274	3.24662037502935	4.61917076833236	13	70	"osteoclast differentiation"	0.00165466712438685
"GO:0048858"	0.000600278753780254	1.66192396511908	34.9737215316593	55	530	"cell projection morphogenesis"	0.00167664065711037
"GO:0006281"	0.000605218308125937	1.82982973027851	23.2938183031618	40	353	"DNA repair"	0.00168810891729342
"GO:0071559"	0.000611086993643333	2.45882820433573	8.97438892133144	20	136	"response to transforming growth factor beta stimulus"	0.00169979555237328
"GO:0071560"	0.000611086993643333	2.45882820433573	8.97438892133144	20	136	"cellular response to transforming growth factor beta stimulus"	0.00169979555237328
"GO:0030278"	0.000623323622554262	2.23906969719852	11.6799032284975	24	177	"regulation of ossification"	0.00173145450709517
"GO:0032434"	0.000645805110435647	3.41533757961783	4.0912655376658	12	62	"regulation of proteasomal ubiquitin-dependent protein catabolic process"	0.00178899500496879
"GO:0043255"	0.000645805110435647	3.41533757961783	4.0912655376658	12	62	"regulation of carbohydrate biosynthetic process"	0.00178899500496879
"GO:0006695"	0.000658441824912513	4.41210513624307	2.50754984566614	9	38	"cholesterol biosynthetic process"	0.00181645024796692
"GO:0030239"	0.000658441824912513	4.41210513624307	2.50754984566614	9	38	"myofibril assembly"	0.00181645024796692
"GO:0032436"	0.000658441824912513	4.41210513624307	2.50754984566614	9	38	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	0.00181645024796692
"GO:0033993"	0.000659304164076881	1.69913875242845	31.1464086093268	50	472	"response to lipid"	0.00181645024796692
"GO:0033151"	0.000665181488868619	10.1390524504031	0.791857845999833	5	12	"V(D)J recombination"	0.00182519310970048
"GO:0048385"	0.000665181488868619	10.1390524504031	0.791857845999833	5	12	"regulation of retinoic acid receptor signaling pathway"	0.00182519310970048
"GO:0071312"	0.000665181488868619	10.1390524504031	0.791857845999833	5	12	"cellular response to alkaloid"	0.00182519310970048
"GO:0060326"	0.00066858293952779	2.37732222934017	9.70025861349796	21	147	"cell chemotaxis"	0.00182956817911321
"GO:2001234"	0.00066858293952779	2.37732222934017	9.70025861349796	21	147	"negative regulation of apoptotic signaling pathway"	0.00182956817911321
"GO:0071496"	0.000672026895098289	2.43770314192849	9.04037707516476	20	137	"cellular response to external stimulus"	0.00183651074571395
"GO:0050927"	0.000686117955867565	5.84967320261438	1.58371569199967	7	24	"positive regulation of positive chemotaxis"	0.00187249172591889
"GO:0010035"	0.00069003370107738	1.92196484562511	18.9386001501627	34	287	"response to inorganic substance"	0.00188064366713552
"GO:0048839"	0.000699358469871246	2.26352436353985	11.0860098439977	23	168	"inner ear development"	0.00190349583533504
"GO:0006260"	0.000706071370670352	2.04111857234845	15.3092516893301	29	232	"DNA replication"	0.0019170370472899
"GO:0032885"	0.00070812035129523	4.94315231202696	2.0456327688329	8	31	"regulation of polysaccharide biosynthetic process"	0.0019170370472899
"GO:0043470"	0.00070812035129523	4.94315231202696	2.0456327688329	8	31	"regulation of carbohydrate catabolic process"	0.0019170370472899
"GO:0043471"	0.00070812035129523	4.94315231202696	2.0456327688329	8	31	"regulation of cellular carbohydrate catabolic process"	0.0019170370472899
"GO:0051235"	0.000718235464978568	2.3078431372549	10.4261283056645	22	158	"maintenance of location"	0.00194182485524913
"GO:2001235"	0.000723262727239622	2.56557544757033	7.78660215233169	18	118	"positive regulation of apoptotic signaling pathway"	0.00195280936354698
"GO:0031589"	0.000724580564798097	2.13363177023314	13.1976307666639	26	200	"cell-substrate adhesion"	0.00195376250827716
"GO:0003018"	0.000731665200161089	2.35849722820522	9.76624676733127	21	148	"vascular process in circulatory system"	0.00197011054543184
"GO:0034220"	0.000732589254671692	1.6231293456739	37.6792358388254	58	571	"ion transmembrane transport"	0.00197011054543184
"GO:2001236"	0.000738142872670734	2.41693613142646	9.10636522899808	20	138	"regulation of extrinsic apoptotic signaling pathway"	0.00198241288747777
"GO:0034614"	0.00075055628606729	3.34822030723117	4.15725369149912	12	63	"cellular response to reactive oxygen species"	0.00201308142951823
"GO:0045765"	0.000760038836546699	2.24791972374283	11.151997997831	23	169	"regulation of angiogenesis"	0.00202524134853791
"GO:0008608"	0.00076109069937647	7.1002538071066	1.18778676899975	6	18	"attachment of spindle microtubules to kinetochore"	0.00202524134853791
"GO:0009713"	0.00076109069937647	7.1002538071066	1.18778676899975	6	18	"catechol-containing compound biosynthetic process"	0.00202524134853791
"GO:0042423"	0.00076109069937647	7.1002538071066	1.18778676899975	6	18	"catecholamine biosynthetic process"	0.00202524134853791
"GO:0070296"	0.00076109069937647	7.1002538071066	1.18778676899975	6	18	"sarcoplasmic reticulum calcium ion transport"	0.00202524134853791
"GO:0071384"	0.00076109069937647	7.1002538071066	1.18778676899975	6	18	"cellular response to corticosteroid stimulus"	0.00202524134853791
"GO:0016125"	0.000777156105595467	2.63300458397	7.19270876783182	17	109	"sterol metabolic process"	0.00206257026714393
