"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"external_gene_id"	"description"
"282"	"ENSMUSG00000022360"	1128.97187079307	-0.537518377306921	0.107947753071376	-4.9794309007202	6.37715160707413e-07	2.36547022452564e-05	"Atad2"	"ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]"
"283"	"ENSMUSG00000022367"	1044.63480006597	-0.472551651113403	0.113085834468088	-4.17869889129884	2.93181539825421e-05	0.000587922095224507	"Has2"	"hyaluronan synthase 2 [Source:MGI Symbol;Acc:MGI:107821]"
"284"	"ENSMUSG00000022382"	42.7372841625776	1.29356767689139	0.31868528102934	4.05907568969995	4.92673436436102e-05	0.000901419753781202	"Wnt7b"	"wingless-related MMTV integration site 7B [Source:MGI Symbol;Acc:MGI:98962]"
"285"	"ENSMUSG00000022450"	542.335733824907	0.60279844436411	0.122428784910231	4.92366598922061	8.49377647216737e-07	3.04252003657373e-05	"Ndufa6"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6 (B14) [Source:MGI Symbol;Acc:MGI:1914380]"
"286"	"ENSMUSG00000022462"	5711.42277555659	-0.77229707964941	0.106319779376567	-7.26390784647944	3.76064261627595e-13	5.67272046206248e-11	"Slc38a2"	"solute carrier family 38, member 2 [Source:MGI Symbol;Acc:MGI:1915010]"
"287"	"ENSMUSG00000022464"	939.879472908006	0.705311267038365	0.12395187389213	5.69020253499489	1.26888777361446e-08	7.69036625651335e-07	"Slc38a4"	"solute carrier family 38, member 4 [Source:MGI Symbol;Acc:MGI:1916604]"
"288"	"ENSMUSG00000022489"	352.193301054374	-0.576052826119308	0.137842969113427	-4.17905120460145	2.92727778377314e-05	0.000587880520599175	"Pde1b"	"phosphodiesterase 1B, Ca2+-calmodulin dependent [Source:MGI Symbol;Acc:MGI:97523]"
"289"	"ENSMUSG00000022507"	935.165383709611	-0.570752764080652	0.107668647880784	-5.30101171803157	1.15162696037563e-07	5.33600259865514e-06	"1810013L24Rik"	"RIKEN cDNA 1810013L24 gene [Source:MGI Symbol;Acc:MGI:1916303]"
"290"	"ENSMUSG00000022508"	208.554721641488	-1.39511744270479	0.159866188039949	-8.72678244105105	2.62020444950378e-18	9.88108211290648e-16	"Bcl6"	"B cell leukemia/lymphoma 6 [Source:MGI Symbol;Acc:MGI:107187]"
"291"	"ENSMUSG00000022514"	696.517579835184	-0.598096682836591	0.117707250969338	-5.08122208199723	3.75014372422846e-07	1.50627074556585e-05	"Il1rap"	"interleukin 1 receptor accessory protein [Source:MGI Symbol;Acc:MGI:104975]"
"292"	"ENSMUSG00000022528"	713.471111222637	-0.742457269187991	0.137212506592174	-5.41100288616358	6.26727618582091e-08	3.13965097781198e-06	"Hes1"	"hairy and enhancer of split 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:104853]"
"293"	"ENSMUSG00000022553"	893.918654281223	0.49385815922182	0.117509387371666	4.20271239828536	2.63735587034155e-05	0.000541675390253508	"Maf1"	"MAF1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916127]"
"294"	"ENSMUSG00000022565"	5244.39690335465	-0.477731043105831	0.0979663741789195	-4.87647978308694	1.07995750888525e-06	3.6837947589513e-05	"Plec"	"plectin [Source:MGI Symbol;Acc:MGI:1277961]"
"295"	"ENSMUSG00000022579"	72.8253668800446	1.08917390625814	0.300854173826196	3.62027188257442	0.000294293613596481	0.00377131485121363	"Gpihbp1"	"GPI-anchored HDL-binding protein 1 [Source:MGI Symbol;Acc:MGI:1915703]"
"296"	"ENSMUSG00000022602"	163.103791251307	-1.75507232767929	0.215926965034459	-8.12808315718794	4.3613199565067e-16	1.09646814313954e-13	"Arc"	"activity regulated cytoskeletal-associated protein [Source:MGI Symbol;Acc:MGI:88067]"
"297"	"ENSMUSG00000022661"	341.445022733086	-0.792738176267665	0.15040793074905	-5.27058761010626	1.35987696647971e-07	6.19519788487533e-06	"Cd200"	"CD200 antigen [Source:MGI Symbol;Acc:MGI:1196990]"
"298"	"ENSMUSG00000022672"	340.068748753723	-0.486484829900162	0.140617004606858	-3.4596443812773	0.000540889213289374	0.00609386884615481	"Prkdc"	"protein kinase, DNA activated, catalytic polypeptide [Source:MGI Symbol;Acc:MGI:104779]"
"299"	"ENSMUSG00000022708"	1717.82025714756	-0.399248904594995	0.108188757242746	-3.69029938757119	0.000223990275887264	0.0030623282834295	"Zbtb20"	"zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]"
"300"	"ENSMUSG00000022742"	361.916148576651	-0.432308012770133	0.127638278321061	-3.38697778171768	0.000706671105416189	0.00746596648025695	"Cpox"	"coproporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104841]"
"301"	"ENSMUSG00000022797"	434.565818159206	-0.467794763759509	0.130528980016339	-3.58383834533106	0.000338581680993326	0.00420547566437822	"Tfrc"	"transferrin receptor [Source:MGI Symbol;Acc:MGI:98822]"
"302"	"ENSMUSG00000022822"	2258.9295256529	-0.407065335901186	0.0843520947276785	-4.82578811131309	1.39450708577485e-06	4.60628423272004e-05	"Abcc5"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:MGI Symbol;Acc:MGI:1351644]"
"303"	"ENSMUSG00000022828"	266.53342882095	-0.570291504644446	0.145541420743216	-3.91841375281497	8.91336110405002e-05	0.00146498535530972	"Gtf2e1"	"general transcription factor II E, polypeptide 1 (alpha subunit) [Source:MGI Symbol;Acc:MGI:1921447]"
"304"	"ENSMUSG00000022836"	3371.99336434424	-0.809443634033876	0.130180551026513	-6.21785380113365	5.04000810336182e-10	4.33057911463545e-08	"Mylk"	"myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]"
"305"	"ENSMUSG00000022840"	877.097412229467	-0.362210801536379	0.106281649584387	-3.40802766002221	0.000654342614958119	0.00702797099736663	"Adcy5"	"adenylate cyclase 5 [Source:MGI Symbol;Acc:MGI:99673]"
"306"	"ENSMUSG00000022860"	710.272479209884	-0.714606104275709	0.12747113774874	-5.60602279775895	2.07028704966164e-08	1.18591632853191e-06	"Chodl"	"chondrolectin [Source:MGI Symbol;Acc:MGI:2179069]"
"307"	"ENSMUSG00000022884"	5187.45552244944	-0.334167633963466	0.0877473162601358	-3.80829463744273	0.000139928486349693	0.00209445328631029	"Eif4a2"	"eukaryotic translation initiation factor 4A2 [Source:MGI Symbol;Acc:MGI:106906]"
"308"	"ENSMUSG00000022887"	839.820948847071	-0.784630210062135	0.135621336899574	-5.78544813079923	7.23192738967914e-09	4.58788066552729e-07	"Masp1"	"mannan-binding lectin serine peptidase 1 [Source:MGI Symbol;Acc:MGI:88492]"
"309"	"ENSMUSG00000022895"	1898.46860869847	-0.333029248915777	0.0911439274794807	-3.6538830191485	0.000258303988890239	0.00339897490949195	"Ets2"	"E26 avian leukemia oncogene 2, 3' domain [Source:MGI Symbol;Acc:MGI:95456]"
"310"	"ENSMUSG00000022914"	1799.83096780334	-0.380373644158278	0.0863712810155867	-4.40393658268928	1.06304030502308e-05	0.000251017547920775	"Brwd1"	"bromodomain and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1890651]"
"311"	"ENSMUSG00000022940"	275.573777710892	0.469221187668585	0.142056415633629	3.30306227688252	0.00095635146235392	0.00947695434519476	"Pigp"	"phosphatidylinositol glycan anchor biosynthesis, class P [Source:MGI Symbol;Acc:MGI:1860433]"
"312"	"ENSMUSG00000022949"	22.8370704026193	-1.39477694781449	0.396049095908199	-3.52172738739893	0.000428744794628705	0.005052638308923	"Clic6"	"chloride intracellular channel 6 [Source:MGI Symbol;Acc:MGI:2146607]"
"313"	"ENSMUSG00000022961"	7453.08450874113	-0.326352962022711	0.089528823353358	-3.64522786962854	0.000267154979370213	0.00350424734292755	"Son"	"Son DNA binding protein [Source:MGI Symbol;Acc:MGI:98353]"
"314"	"ENSMUSG00000022973"	465.960243484037	-0.486339409290556	0.120902680562712	-4.02256928487448	5.75667121796462e-05	0.00102562425794078	"Synj1"	"synaptojanin 1 [Source:MGI Symbol;Acc:MGI:1354961]"
"315"	"ENSMUSG00000022982"	2142.33127649366	0.345565952712246	0.0880656456182508	3.92395865931892	8.71056893502381e-05	0.00144037373765997	"Sod1"	"superoxide dismutase 1, soluble [Source:MGI Symbol;Acc:MGI:98351]"
"316"	"ENSMUSG00000023018"	814.783040760425	0.479892420659584	0.103632696187782	4.63070477091535	3.64423176818571e-06	0.000105561251195711	"Smarcd1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:MGI Symbol;Acc:MGI:1933623]"
"317"	"ENSMUSG00000023044"	840.484020343377	0.487426561774389	0.108092946944988	4.50932808800613	6.50332687888033e-06	0.000170772080672494	"Csad"	"cysteine sulfinic acid decarboxylase [Source:MGI Symbol;Acc:MGI:2180098]"
"318"	"ENSMUSG00000023046"	859.459062463689	0.523356371778309	0.125059710275203	4.18485194493594	2.85352023869029e-05	0.000576520761681208	"Igfbp6"	"insulin-like growth factor binding protein 6 [Source:MGI Symbol;Acc:MGI:96441]"
"319"	"ENSMUSG00000023055"	1537.85157775543	0.396977234426082	0.0971077340383959	4.08800842030892	4.35092364599317e-05	0.000816986713941955	"Calcoco1"	"calcium binding and coiled coil domain 1 [Source:MGI Symbol;Acc:MGI:1914738]"
"320"	"ENSMUSG00000023186"	925.419567243144	-0.466814115738771	0.101937454909526	-4.57941701755346	4.66273730839988e-06	0.000131058637057633	"Vwa5a"	"von Willebrand factor A domain containing 5A [Source:MGI Symbol;Acc:MGI:1915026]"
"321"	"ENSMUSG00000023232"	152.780580576199	1.03393345871355	0.187996161141196	5.4997583590923	3.80312078251841e-08	2.00899485383152e-06	"Serinc2"	"serine incorporator 2 [Source:MGI Symbol;Acc:MGI:1919132]"
"322"	"ENSMUSG00000023272"	519.199013002295	-0.43896974634278	0.129517471212214	-3.38927051489083	0.000700788391353501	0.00742114134244549	"Creld2"	"cysteine-rich with EGF-like domains 2 [Source:MGI Symbol;Acc:MGI:1923987]"
"323"	"ENSMUSG00000023830"	7115.73043659236	0.302583454249791	0.0915067913568683	3.30667756745773	0.00094409493106347	0.00938289369261909	"Igf2r"	"insulin-like growth factor 2 receptor [Source:MGI Symbol;Acc:MGI:96435]"
"324"	"ENSMUSG00000023845"	940.935064616282	-0.384594493642219	0.109666766247009	-3.50693748711414	0.000453295624796519	0.00530969922539909	"Lnpep"	"leucyl/cystinyl aminopeptidase [Source:MGI Symbol;Acc:MGI:2387123]"
"325"	"ENSMUSG00000023911"	113.529557873569	0.794347657945941	0.203966794341447	3.89449498635634	9.84035270305229e-05	0.00158472868679286	"Flywch2"	"FLYWCH family member 2 [Source:MGI Symbol;Acc:MGI:1924167]"
"326"	"ENSMUSG00000023921"	362.488585240531	-0.512932160638371	0.130529179937343	-3.92963597016843	8.50745591338776e-05	0.00141540712598226	"Mut"	"methylmalonyl-Coenzyme A mutase [Source:MGI Symbol;Acc:MGI:97239]"
"327"	"ENSMUSG00000023927"	302.255763916992	0.620777957296913	0.138466145871714	4.48324717488743	7.35156914408928e-06	0.000189383117078095	"Satb1"	"special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084]"
"328"	"ENSMUSG00000023947"	92.7379944478102	-0.844258336788959	0.214270679627383	-3.94014868603174	8.14311225179015e-05	0.00136651287923737	"Nfkbie"	"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon [Source:MGI Symbol;Acc:MGI:1194908]"
"329"	"ENSMUSG00000023959"	125.012146520149	-0.83132215103587	0.193112373783683	-4.30486216262396	1.67089737344815e-05	0.00036469618556161	"Clic5"	"chloride intracellular channel 5 [Source:MGI Symbol;Acc:MGI:1917912]"
"330"	"ENSMUSG00000023994"	1006.04194490894	-0.528939208631721	0.10231973925765	-5.16947377377308	2.34754074700385e-07	1.01175279940712e-05	"Nfya"	"nuclear transcription factor-Y alpha [Source:MGI Symbol;Acc:MGI:97316]"
"331"	"ENSMUSG00000024002"	3129.12330875756	0.321665886329265	0.0917914240159277	3.50431306385931	0.000457786843268741	0.00535075960887227	"Brd4"	"bromodomain containing 4 [Source:MGI Symbol;Acc:MGI:1888520]"
"332"	"ENSMUSG00000024008"	968.696100192953	0.828733532464923	0.156175242088054	5.30643347424855	1.11790933778123e-07	5.22473880790872e-06	"Cpne5"	"copine V [Source:MGI Symbol;Acc:MGI:2385908]"
"333"	"ENSMUSG00000024073"	3036.73121015366	-0.304098671760145	0.0828912040118002	-3.66864826474054	0.000243836272598837	0.00326461660434104	"Birc6"	"baculoviral IAP repeat-containing 6 [Source:MGI Symbol;Acc:MGI:1276108]"
"334"	"ENSMUSG00000024083"	1902.66231995136	-0.34798945087616	0.094409436751666	-3.68596045956199	0.000227841726887516	0.00310325282522701	"Pja2"	"praja 2, RING-H2 motif containing [Source:MGI Symbol;Acc:MGI:2159342]"
"335"	"ENSMUSG00000024087"	611.684380382366	-0.708679028133074	0.124561137241412	-5.68940717649024	1.27481163355447e-08	7.69193010539356e-07	"Cyp1b1"	"cytochrome P450, family 1, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88590]"
"336"	"ENSMUSG00000024097"	1929.87892711692	-0.518586952831577	0.0916468885479012	-5.6585331051422	1.52672269431948e-08	8.9339600422764e-07	"Srsf7"	"serine/arginine-rich splicing factor 7 [Source:MGI Symbol;Acc:MGI:1926232]"
"337"	"ENSMUSG00000024135"	289.090356369838	-0.455854682912493	0.136227798934794	-3.34626769629222	0.000819072788437025	0.00839858925666242	"Srbd1"	"S1 RNA binding domain 1 [Source:MGI Symbol;Acc:MGI:1925836]"
"338"	"ENSMUSG00000024172"	158.06111117289	-1.25816753031845	0.187250457899355	-6.71916931169645	1.82763449946233e-11	2.08503915669753e-09	"St6gal2"	"beta galactoside alpha 2,6 sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:2445190]"
"339"	"ENSMUSG00000024182"	1286.15793341741	0.344159433808118	0.0922042282950871	3.73257756365231	0.00018953030715013	0.00265538023722411	"Axin1"	"axin 1 [Source:MGI Symbol;Acc:MGI:1096327]"
"340"	"ENSMUSG00000024186"	57.2160291764308	-1.11970919261182	0.277093548305364	-4.04090676040524	5.32449262912926e-05	0.000959964301899851	"Rgs11"	"regulator of G-protein signaling 11 [Source:MGI Symbol;Acc:MGI:1354739]"
"341"	"ENSMUSG00000024211"	24.7333435510826	1.36638457868041	0.379608808100587	3.59945435807263	0.000318885595251398	0.00402009537170551	"Grm8"	"glutamate receptor, metabotropic 8 [Source:MGI Symbol;Acc:MGI:1351345]"
"342"	"ENSMUSG00000024235"	349.832962738238	-0.551448763852424	0.133092966733904	-4.14333512419893	3.42291183007302e-05	0.000668872589666702	"Map3k8"	"mitogen-activated protein kinase kinase kinase 8 [Source:MGI Symbol;Acc:MGI:1346878]"
"343"	"ENSMUSG00000024236"	3564.88489631359	-0.340203782820888	0.0987787513561417	-3.44409883856803	0.000572966204320595	0.00637067091716331	"Svil"	"supervillin [Source:MGI Symbol;Acc:MGI:2147319]"
"344"	"ENSMUSG00000024248"	1373.2017877081	0.490967149798955	0.0908979406933328	5.40130113019124	6.61592571993097e-08	3.27802217422565e-06	"Cox7a2l"	"cytochrome c oxidase subunit VIIa polypeptide 2-like [Source:MGI Symbol;Acc:MGI:106015]"
"345"	"ENSMUSG00000024251"	409.438999324402	-0.467711922940994	0.131201440653151	-3.56483831741951	0.000364080553632418	0.00447308379738797	"Thada"	"thyroid adenoma associated [Source:MGI Symbol;Acc:MGI:3039623]"
"346"	"ENSMUSG00000024290"	1537.97271564252	-0.350838778989885	0.0995856771882022	-3.52298431758266	0.000426716608851742	0.005037482331975	"Rock1"	"Rho-associated coiled-coil containing protein kinase 1 [Source:MGI Symbol;Acc:MGI:107927]"
"347"	"ENSMUSG00000024335"	7195.72395984391	-0.43031169728737	0.093056509232436	-4.62419771423555	3.76051047436176e-06	0.000108392123566741	"Brd2"	"bromodomain containing 2 [Source:MGI Symbol;Acc:MGI:99495]"
"348"	"ENSMUSG00000024378"	584.809292392254	-0.584216468436743	0.132758144506952	-4.40060736466643	1.07948299144431e-05	0.000253547769755155	"Stard4"	"StAR-related lipid transfer (START) domain containing 4 [Source:MGI Symbol;Acc:MGI:2156764]"
"349"	"ENSMUSG00000024420"	1281.01280987923	0.634162918477382	0.102138887464832	6.20882931288767	5.33807630670439e-10	4.55784427294458e-08	"Zfp521"	"zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459]"
"350"	"ENSMUSG00000024423"	715.015166943769	-0.361315616206325	0.1024138956741	-3.52799406592342	0.000418721543343428	0.00496035224470364	"Impact"	"imprinted and ancient [Source:MGI Symbol;Acc:MGI:1098233]"
"351"	"ENSMUSG00000024472"	735.5579395376	-0.452055709156481	0.102182897335558	-4.42398601863848	9.68962937574552e-06	0.000234485576479717	"Dcp2"	"DCP2 decapping enzyme homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1917890]"
"352"	"ENSMUSG00000024481"	658.074132631065	0.536981828562405	0.113214221986029	4.74305983066923	2.10514061678665e-06	6.61559930867953e-05	"4833403I15Rik"	"RIKEN cDNA 4833403I15 gene [Source:MGI Symbol;Acc:MGI:1921824]"
"353"	"ENSMUSG00000024524"	62.0079820076396	0.859326250183453	0.256945290783893	3.34439384960824	0.000824625796617511	0.00844277512434338	"Gnal"	"guanine nucleotide binding protein, alpha stimulating, olfactory type [Source:MGI Symbol;Acc:MGI:95774]"
"354"	"ENSMUSG00000024534"	500.814372552861	0.44114337326199	0.123909208118476	3.56021461165494	0.000370551830446285	0.00452393134005285	"Sncaip"	"synuclein, alpha interacting protein (synphilin) [Source:MGI Symbol;Acc:MGI:1915097]"
"355"	"ENSMUSG00000024542"	778.418795426279	-0.481542394944671	0.107355126901803	-4.48550906548817	7.27400535140888e-06	0.000187741248385412	"Cep192"	"centrosomal protein 192 [Source:MGI Symbol;Acc:MGI:1918049]"
"356"	"ENSMUSG00000024608"	9613.14761537372	0.559954927745773	0.0942230028457495	5.94286862903811	2.80076890987661e-09	1.93355709507235e-07	"Rps14"	"ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:98107]"
"357"	"ENSMUSG00000024610"	68.6829122433567	-1.19063219363516	0.331527350522367	-3.59135435359753	0.00032896399912751	0.00412673824688367	"Cd74"	"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]"
"358"	"ENSMUSG00000024687"	1453.74956183474	-0.320788827499254	0.0868741948625742	-3.6925674880407	0.000222001401381917	0.00304433436884939	"Osbp"	"oxysterol binding protein [Source:MGI Symbol;Acc:MGI:97447]"
"359"	"ENSMUSG00000024691"	545.098699817639	-0.748854022326944	0.126437727035837	-5.92271025336203	3.16678526772917e-09	2.17132711084299e-07	"Fam111a"	"family with sequence similarity 111, member A [Source:MGI Symbol;Acc:MGI:1915508]"
"360"	"ENSMUSG00000024776"	266.249912332612	-0.543636603787136	0.141043913809532	-3.85437832164293	0.000116024068425178	0.00181259235090934	"Stambpl1"	"STAM binding protein like 1 [Source:MGI Symbol;Acc:MGI:1923880]"
"361"	"ENSMUSG00000024795"	467.699968134387	-0.614130341582765	0.126350807632883	-4.86051773699099	1.17079153004297e-06	3.96375706031506e-05	"Kif20b"	"kinesin family member 20B [Source:MGI Symbol;Acc:MGI:2444576]"
"362"	"ENSMUSG00000024807"	1146.9202271377	-0.369460711830912	0.0954453777941918	-3.87091256139796	0.000108428682525663	0.00170768885611184	"Syvn1"	"synovial apoptosis inhibitor 1, synoviolin [Source:MGI Symbol;Acc:MGI:1921376]"
"363"	"ENSMUSG00000024843"	555.376352416352	-0.523234997213713	0.128995583130387	-4.0562241319909	4.98724041447201e-05	0.000911262124722369	"Chka"	"choline kinase alpha [Source:MGI Symbol;Acc:MGI:107760]"
"364"	"ENSMUSG00000024914"	1187.49628101811	0.307820224818541	0.0918264420729591	3.35219592384913	0.000801732591943729	0.00825821067392114	"Drap1"	"Dr1 associated protein 1 (negative cofactor 2 alpha) [Source:MGI Symbol;Acc:MGI:1913806]"
"365"	"ENSMUSG00000024989"	200.977945548396	-0.723678965312204	0.166590861927212	-4.34404958915692	1.39879918100224e-05	0.000311397160389436	"Cep55"	"centrosomal protein 55 [Source:MGI Symbol;Acc:MGI:1921357]"
"366"	"ENSMUSG00000024999"	307.527198097302	-0.568944786335232	0.145043462102723	-3.9225813979281	8.76052822229129e-05	0.0014451145947245	"Noc3l"	"nucleolar complex associated 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1932610]"
"367"	"ENSMUSG00000025001"	458.910054510008	-0.629140515808061	0.128392436848109	-4.90013688697526	9.57699053150713e-07	3.36832185118499e-05	"Hells"	"helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209]"
"368"	"ENSMUSG00000025007"	1536.48333758219	-0.324455055458676	0.0962157944889473	-3.37216001990139	0.000745811023597144	0.00780657706735145	"Aldh18a1"	"aldehyde dehydrogenase 18 family, member A1 [Source:MGI Symbol;Acc:MGI:1888908]"
"369"	"ENSMUSG00000025147"	406.967460016595	0.419761957245795	0.126168391083215	3.3269977816309	0.00087787072343079	0.00888075479977378	"Mob2"	"MOB kinase activator 2 [Source:MGI Symbol;Acc:MGI:1919891]"
"370"	"ENSMUSG00000025153"	3402.0556460204	-0.337415124468059	0.0852685727634598	-3.95708657401912	7.58694395510908e-05	0.00128589701790962	"Fasn"	"fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485]"
"371"	"ENSMUSG00000025161"	112.70045078748	-0.696204079969198	0.208421351788052	-3.34036831637663	0.000836673481604335	0.00854678644564368	"Slc16a3"	"solute carrier family 16 (monocarboxylic acid transporters), member 3 [Source:MGI Symbol;Acc:MGI:1933438]"
"372"	"ENSMUSG00000025185"	1016.89925209509	-0.533246559782957	0.117775955919704	-4.52763516643848	5.9647447452764e-06	0.000158377876560583	"Loxl4"	"lysyl oxidase-like 4 [Source:MGI Symbol;Acc:MGI:1914823]"
"373"	"ENSMUSG00000025213"	262.181686608154	-0.961248387832485	0.164522788280348	-5.84264586006476	5.13781658286648e-09	3.32147609185692e-07	"Kazald1"	"Kazal-type serine peptidase inhibitor domain 1 [Source:MGI Symbol;Acc:MGI:2147606]"
"374"	"ENSMUSG00000025225"	911.29302471883	-0.505283994649934	0.115350645841468	-4.38041756042157	1.18452101359871e-05	0.00027442077270676	"Nfkb2"	"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]"
"375"	"ENSMUSG00000025229"	34.4922285876637	1.425141128828	0.343921413443311	4.14379876658337	3.4159952669026e-05	0.000668872589666702	"Pitx3"	"paired-like homeodomain transcription factor 3 [Source:MGI Symbol;Acc:MGI:1100498]"
"376"	"ENSMUSG00000025236"	621.815018586325	-0.443250877150132	0.108841336698868	-4.07244977500116	4.6521233901382e-05	0.000862803649515248	"Adpgk"	"ADP-dependent glucokinase [Source:MGI Symbol;Acc:MGI:1919391]"
"377"	"ENSMUSG00000025255"	1048.41032032986	0.555364678142364	0.144152658542616	3.85261488589322	0.000116863115655791	0.00182150821830427	"Zfhx4"	"zinc finger homeodomain 4 [Source:MGI Symbol;Acc:MGI:2137668]"
"378"	"ENSMUSG00000025290"	8963.94741635917	0.385995171295585	0.084458063423172	4.57025837025862	4.87123279350434e-06	0.000136073778610319	"Rps24"	"ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:98147]"
"379"	"ENSMUSG00000025326"	926.704836692336	-0.526211545777031	0.119783106506521	-4.39303638988845	1.11778408361724e-05	0.000260739462528997	"Ube3a"	"ubiquitin protein ligase E3A [Source:MGI Symbol;Acc:MGI:105098]"
"380"	"ENSMUSG00000025352"	338.047911494039	-0.448764724930094	0.132914487260163	-3.37634169292391	0.000734566305866592	0.00770075070922382	"Gdf11"	"growth differentiation factor 11 [Source:MGI Symbol;Acc:MGI:1338027]"
"381"	"ENSMUSG00000025362"	4884.50947689351	0.34924890716892	0.0868382626203485	4.02183204304552	5.77472302966572e-05	0.00102749200328626	"Rps26"	"ribosomal protein S26 [Source:MGI Symbol;Acc:MGI:1351628]"
"382"	"ENSMUSG00000025402"	739.432162147519	-0.575855838344767	0.131050348633356	-4.39415724070951	1.11203306700495e-05	0.000259844421990692	"Nab2"	"Ngfi-A binding protein 2 [Source:MGI Symbol;Acc:MGI:107563]"
"383"	"ENSMUSG00000025404"	1826.91249945269	0.289286855596606	0.0870752039928725	3.32226446027373	0.000892900215543752	0.00900595343701484	"R3hdm2"	"R3H domain containing 2 [Source:MGI Symbol;Acc:MGI:1919000]"
"384"	"ENSMUSG00000025508"	4470.52755254555	0.337002466520423	0.0825652362253365	4.08165084879886	4.47169394952354e-05	0.000836194449844787	"Rplp2"	"ribosomal protein, large P2 [Source:MGI Symbol;Acc:MGI:1914436]"
"385"	"ENSMUSG00000025511"	454.45597927345	0.499432418942245	0.136635655351338	3.65521296515195	0.000256968573141067	0.00339358496980849	"Tspan4"	"tetraspanin 4 [Source:MGI Symbol;Acc:MGI:1928097]"
"386"	"ENSMUSG00000025558"	1701.56776891845	-0.40619109671739	0.0925348826519729	-4.38959973878272	1.1355948552145e-05	0.000263986913602604	"Dock9"	"dedicator of cytokinesis 9 [Source:MGI Symbol;Acc:MGI:106321]"
"387"	"ENSMUSG00000025578"	203.020338672023	-0.654970451541535	0.16884680876746	-3.87908102215645	0.000104851829707215	0.00167073760575723	"Cbx8"	"chromobox 8 [Source:MGI Symbol;Acc:MGI:1353589]"
"388"	"ENSMUSG00000025579"	2109.27287026891	0.397289158759864	0.104725958383596	3.79360728602407	0.00014847443525314	0.0021986934010103	"Gaa"	"glucosidase, alpha, acid [Source:MGI Symbol;Acc:MGI:95609]"
"389"	"ENSMUSG00000025607"	1646.60299052032	0.531237048243169	0.11627094891136	4.56895770798396	4.90155666886443e-06	0.000136359699460048	"Copg2"	"coatomer protein complex, subunit gamma 2 [Source:MGI Symbol;Acc:MGI:1858683]"
"390"	"ENSMUSG00000025608"	138.901028851846	0.791129397570699	0.214888630608116	3.68157866394268	0.000231794247438519	0.00314299199491448	"Podxl"	"podocalyxin-like [Source:MGI Symbol;Acc:MGI:1351317]"
"391"	"ENSMUSG00000025742"	303.615172497092	-0.630801473832963	0.168963726467274	-3.73335441293749	0.000188946428553871	0.00264993462194975	"Prps2"	"phosphoribosyl pyrophosphate synthetase 2 [Source:MGI Symbol;Acc:MGI:97776]"
"392"	"ENSMUSG00000025743"	2274.17861649585	0.370559800865389	0.110050171166333	3.36718968210704	0.000759384370571781	0.007895244580833	"Sdc3"	"syndecan 3 [Source:MGI Symbol;Acc:MGI:1349163]"
"393"	"ENSMUSG00000025780"	32218.4140437013	-0.331733409285828	0.0910855697564528	-3.6419974115859	0.000270530793986151	0.0035416837600347	"Itih5"	"inter-alpha (globulin) inhibitor H5 [Source:MGI Symbol;Acc:MGI:1925751]"
"394"	"ENSMUSG00000025784"	2731.77298782849	0.891722528324328	0.0925151868893616	9.63866104913926	5.4899360320911e-22	3.24049441615951e-19	"Clec3b"	"C-type lectin domain family 3, member b [Source:MGI Symbol;Acc:MGI:104540]"
"395"	"ENSMUSG00000025790"	1486.05919135403	-0.455991376773738	0.104115197186206	-4.37968124824483	1.18853031508787e-05	0.000274514370434016	"Slco3a1"	"solute carrier organic anion transporter family, member 3a1 [Source:MGI Symbol;Acc:MGI:1351867]"
"396"	"ENSMUSG00000025791"	421.723773987849	0.512042294752694	0.123779417365187	4.13673214539389	3.52286932701946e-05	0.000682260684502371	"Pgm2"	"phosphoglucomutase 2 [Source:MGI Symbol;Acc:MGI:97565]"
